date,demand,season_sin,season_cos,temp_avg,precip_avg,possible_working_days,avg_weight,ap_price_weight,crude_price_weight
201805,187907.0,0.49999999999999994,-0.8660254037844387,17.584064516129033,5.9733846153846155,23.0,0.1065,146330.76666666666,142467.13333333333
201806,201718.0,1.2246467991473532e-16,-1.0,22.07133333333333,7.188549999999999,18.0,0.1117,146330.76666666666,142467.13333333333
201807,149270.0,-0.4999999999999998,-0.8660254037844388,26.355709677419355,9.11875,20.0,0.0767,146330.76666666666,142467.13333333333
201808,88664.0,-0.8660254037844384,-0.5000000000000004,26.894193548387097,14.367888888888888,18.0,0.0765,146330.76666666666,141076.24137931035
201809,161931.0,-1.0,-1.8369701987210297e-16,19.857366666666667,6.37603448275862,18.0,0.0937,146330.76666666666,142467.13333333333
201810,189444.0,-0.8660254037844386,0.5000000000000001,12.403774193548387,8.351714285714285,21.0,0.0981,130369.4827586207,142467.13333333333
201811,167322.0,-0.5000000000000004,0.8660254037844384,7.500533333333333,2.833727272727273,21.0,0.112,146330.76666666666,141076.24137931035
201812,170531.0,-2.4492935982947064e-16,1.0,0.5539032258064516,1.1750769230769231,15.0,0.1085,131693.46666666667,133424.93333333332
201901,58246.0,0.49999999999999994,0.8660254037844387,-0.28332258064516125,0.6441000000000001,23.0,0.034,133655.41379310345,143202.33333333334
201902,71520.0,0.8660254037844386,0.5000000000000001,1.9784642857142856,1.8397222222222223,20.0,0.0359,133655.41379310345,143202.33333333334
201903,113366.0,1.0,6.123233995736766e-17,6.955387096774193,2.0728636363636364,21.0,0.0679,146330.76666666666,141076.24137931035
201904,148310.0,0.8660254037844387,-0.49999999999999983,11.694133333333333,3.6905416666666664,22.0,0.0913,146330.76666666666,141076.24137931035
201905,187720.0,0.49999999999999994,-0.8660254037844387,18.36758064516129,2.9546842105263154,23.0,0.1065,133655.41379310345,141076.24137931035
201906,178490.0,1.2246467991473532e-16,-1.0,20.9761,7.251347826086957,19.0,0.1117,133655.41379310345,143202.33333333334
201907,167278.0,-0.4999999999999998,-0.8660254037844388,24.527032258064516,8.434354838709679,22.0,0.0767,133655.41379310345,143202.33333333334
201908,94331.0,-0.8660254037844384,-0.5000000000000004,25.87316129032258,6.342161290322581,21.0,0.0765,131693.46666666667,143202.33333333334
201909,154754.0,-1.0,-1.8369701987210297e-16,21.1038,9.97096153846154,19.0,0.0937,133655.41379310345,143202.33333333334
201910,135118.0,-0.8660254037844386,0.5000000000000001,15.407322580645161,7.402961538461539,22.0,0.0981,142183.76666666666,143202.33333333334
201911,195417.0,-0.5000000000000004,0.8660254037844384,7.905,4.0473333333333334,21.0,0.112,154216.44827586206,143202.33333333334
201912,198271.0,-2.4492935982947064e-16,1.0,2.0057741935483873,1.2859629629629632,22.0,0.1085,154216.44827586206,143202.33333333334
202001,71464.0,0.49999999999999994,0.8660254037844387,2.1921935483870967,4.257666666666666,22.0,0.034,142183.76666666666,143202.33333333334
202002,28504.0,0.8660254037844386,0.5000000000000001,3.0865172413793105,2.432592592592593,20.0,0.0359,142183.76666666666,133424.93333333332
202003,111430.0,1.0,6.123233995736766e-17,7.5845161290322585,1.6607727272727273,22.0,0.0679,141579.9,142557.76666666666
202004,179289.0,0.8660254037844387,-0.49999999999999983,10.461433333333334,2.3895,22.0,0.0913,146683.83333333334,144764.16666666666
202005,211793.0,0.49999999999999994,-0.8660254037844387,17.574387096774196,3.6778620689655175,21.0,0.1065,141579.9,142557.76666666666
202006,190046.0,1.2246467991473532e-16,-1.0,22.7256,7.601384615384616,21.0,0.1117,154216.44827586206,154094.55172413794
202007,88767.0,-0.4999999999999998,-0.8660254037844388,22.294,14.961903225806452,17.0,0.0767,154216.44827586206,154094.55172413794
202008,96006.0,-0.8660254037844384,-0.5000000000000004,26.309548387096775,17.97255172413793,14.0,0.0765,154216.44827586206,154094.55172413794
202009,133440.0,-1.0,-1.8369701987210297e-16,19.860766666666667,9.613538461538461,19.0,0.0937,154216.44827586206,154094.55172413794
202010,157192.0,-0.8660254037844386,0.5000000000000001,13.49867741935484,0.8855789473684211,22.0,0.0981,154216.44827586206,142557.76666666666
202011,183747.0,-0.5000000000000004,0.8660254037844384,8.186466666666666,2.655,20.0,0.112,142183.76666666666,154094.55172413794
202012,172519.0,-2.4492935982947064e-16,1.0,-0.09112903225806453,0.44122222222222224,19.0,0.1085,142183.76666666666,154094.55172413794
202101,44772.0,0.49999999999999994,0.8660254037844387,-1.3942903225806451,0.926076923076923,12.0,0.034,131693.46666666667,133424.93333333332
202102,58823.0,0.8660254037844386,0.5000000000000001,3.218857142857143,1.647125,19.0,0.0359,131693.46666666667,143202.33333333334
202103,123554.0,1.0,6.123233995736766e-17,8.593129032258064,5.7285,22.0,0.0679,133655.41379310345,143202.33333333334
202104,126788.0,0.8660254037844387,-0.49999999999999983,13.038333333333332,4.492055555555556,21.0,0.0913,131693.46666666667,143202.33333333334
202105,172846.0,0.49999999999999994,-0.8660254037844387,16.47809677419355,6.20024,20.0,0.1065,131693.46666666667,141076.24137931035
202106,201766.0,1.2246467991473532e-16,-1.0,21.62,4.269607142857143,22.0,0.1117,133655.41379310345,141076.24137931035
202107,112630.0,-0.4999999999999998,-0.8660254037844388,25.93348387096774,9.737296296296295,19.0,0.0767,133655.41379310345,141076.24137931035
202108,74097.0,-0.8660254037844384,-0.5000000000000004,24.675806451612903,10.606064516129033,19.0,0.0765,133655.41379310345,141076.24137931035
202109,153135.0,-1.0,-1.8369701987210297e-16,21.225233333333332,5.821172413793104,21.0,0.0937,146330.76666666666,141076.24137931035
202110,153592.0,-0.8660254037844386,0.5000000000000001,14.839709677419355,3.65272,21.0,0.0981,130369.4827586207,128837.6551724138
202111,130795.0,-0.5000000000000004,0.8660254037844384,8.0724,2.7612,22.0,0.112,146330.76666666666,128837.6551724138
202112,173796.0,-2.4492935982947064e-16,1.0,1.550741935483871,0.7767692307692307,21.0,0.1085,133655.41379310345,142467.13333333333
202201,80310.0,0.49999999999999994,0.8660254037844387,-1.056225806451613,0.27625,20.0,0.034,130369.4827586207,128837.6551724138
202202,46071.0,0.8660254037844386,0.5000000000000001,-0.27828571428571436,0.3657142857142857,18.0,0.0359,132133.23333333334,124500.4
202203,112298.0,1.0,6.123233995736766e-17,7.573129032258064,3.9605652173913044,23.0,0.0679,133636.1,137749.46666666667
202204,120576.0,0.8660254037844387,-0.49999999999999983,13.7342,3.7997058823529413,21.0,0.0913,133636.1,124500.4
202205,144151.0,0.49999999999999994,-0.8660254037844387,17.908645161290323,0.5808695652173913,22.0,0.1065,133636.1,137749.46666666667
202206,124601.0,1.2246467991473532e-16,-1.0,22.284666666666666,7.707241379310345,20.0,0.1117,132133.23333333334,137749.46666666667
202207,96822.0,-0.4999999999999998,-0.8660254037844388,25.87751612903226,7.167193548387097,19.0,0.0767,130369.4827586207,124500.4
202208,117223.0,-0.8660254037844384,-0.5000000000000004,25.085870967741936,13.558133333333332,18.0,0.0765,130369.4827586207,124500.4
202209,104977.0,-1.0,-1.8369701987210297e-16,20.692833333333333,7.244708333333333,20.0,0.0937,133655.41379310345,128837.6551724138
202210,151908.0,-0.8660254037844386,0.5000000000000001,13.23167741935484,5.786192307692308,19.0,0.0981,131693.46666666667,128837.6551724138
202211,154932.0,-0.5000000000000004,0.8660254037844384,9.3704,3.307952380952381,22.0,0.112,133655.41379310345,128837.6551724138
202212,100400.0,-2.4492935982947064e-16,1.0,-1.6741290322580644,0.9624230769230769,17.0,0.1085,131693.46666666667,142467.13333333333
202301,35603.0,0.49999999999999994,0.8660254037844387,-0.8865483870967742,1.5271851851851852,17.0,0.034,131693.46666666667,128837.6551724138
202302,73309.0,0.8660254037844386,0.5000000000000001,2.3528928571428573,1.868125,20.0,0.0359,133655.41379310345,128837.6551724138
202303,130555.0,1.0,6.123233995736766e-17,9.174774193548387,1.99675,23.0,0.0679,133655.41379310345,142467.13333333333
202304,151185.0,0.8660254037844387,-0.49999999999999983,12.988166666666666,3.3929,20.0,0.0913,130369.4827586207,128837.6551724138
202305,131953.0,0.49999999999999994,-0.8660254037844387,17.895516129032256,7.519499999999999,20.0,0.1065,146330.76666666666,142467.13333333333
202306,160230.0,1.2246467991473532e-16,-1.0,22.266266666666663,9.61016,20.0,0.1117,133655.41379310345,142467.13333333333
202307,121470.0,-0.4999999999999998,-0.8660254037844388,25.480870967741936,19.09144827586207,15.0,0.0767,130369.4827586207,128837.6551724138
202308,126103.0,-0.8660254037844384,-0.5000000000000004,26.315,11.934233333333333,20.0,0.0765,132133.23333333334,128837.6551724138
202309,112994.0,-1.0,-1.8369701987210297e-16,22.287866666666666,8.774821428571428,18.0,0.0937,132133.23333333334,124500.4
202310,121027.0,-0.8660254037844386,0.5000000000000001,14.54816129032258,1.5988333333333333,22.0,0.0981,130369.4827586207,128837.6551724138
202311,165339.0,-0.5000000000000004,0.8660254037844384,7.712233333333333,3.0210833333333333,22.0,0.112,146330.76666666666,128837.6551724138
202312,136593.0,-2.4492935982947064e-16,1.0,1.9283870967741936,4.550039999999999,14.0,0.1085,146330.76666666666,142467.13333333333
202401,58124.0,0.49999999999999994,0.8660254037844387,0.4356129032258065,1.5299565217391304,21.0,0.034,146330.76666666666,142467.13333333333
202402,51019.0,0.8660254037844386,0.5000000000000001,3.8913103448275863,4.111307692307692,21.0,0.0359,146330.76666666666,128837.6551724138
202403,127786.0,1.0,6.123233995736766e-17,6.756354838709678,3.0063478260869565,21.0,0.0679,130369.4827586207,128837.6551724138
202404,143434.0,0.8660254037844387,-0.49999999999999983,14.7884,4.601555555555556,22.0,0.0913,130369.4827586207,128837.6551724138
202405,137674.0,0.49999999999999994,-0.8660254037844387,17.651612903225807,6.332578947368421,22.0,0.1065,132133.23333333334,128837.6551724138
202406,154776.0,1.2246467991473532e-16,-1.0,22.595166666666668,6.516333333333334,18.0,0.1117,130369.4827586207,128837.6551724138
202407,93055.0,-0.4999999999999998,-0.8660254037844388,26.068129032258064,14.12374193548387,18.0,0.0767,130369.4827586207,128837.6551724138
202408,102161.0,-0.8660254037844384,-0.5000000000000004,27.63058064516129,4.738600000000001,22.0,0.0765,146330.76666666666,142467.13333333333
202409,119981.0,-1.0,-1.8369701987210297e-16,24.35506666666667,10.435962962962963,19.0,0.0937,133655.41379310345,142467.13333333333
202410,170810.0,-0.8660254037844386,0.5000000000000001,15.92574193548387,4.884615384615385,21.0,0.0981,146330.76666666666,142467.13333333333
202411,160996.0,-0.5000000000000004,0.8660254037844384,9.449,2.5623666666666667,21.0,0.112,146330.76666666666,141076.24137931035
202412,137571.0,-2.4492935982947064e-16,1.0,1.4044193548387096,0.5974827586206896,22.0,0.1085,146330.76666666666,142467.13333333333
202501,54598.0,0.49999999999999994,0.8660254037844387,-0.43248387096774193,1.1677916666666668,21.0,0.034,130369.4827586207,128837.6551724138
202502,30168.0,0.8660254037844386,0.5000000000000001,-0.7431785714285715,0.8084347826086957,16.0,0.0359,130369.4827586207,142467.13333333333
202503,66470.0,1.0,6.123233995736766e-17,7.287612903225806,2.517863636363636,21.0,0.0679,130369.4827586207,141076.24137931035
202504,128074.0,0.8660254037844387,-0.49999999999999983,12.895133333333332,3.4368499999999997,22.0,0.0913,133655.41379310345,141076.24137931035
202505,142233.0,0.49999999999999994,-0.8660254037844387,16.67916129032258,5.190347826086956,21.0,0.1065,133655.41379310345,143202.33333333334
202506,174015.0,1.2246467991473532e-16,-1.0,22.505066666666668,8.16052,19.0,0.1117,146330.76666666666,141076.24137931035
202507,76743.0,-0.4999999999999998,-0.8660254037844388,26.75054838709677,11.779076923076921,21.0,0.0767,133655.41379310345,141076.24137931035
202508,99509.0,-0.8660254037844384,-0.5000000000000004,27.104161290322583,8.11683870967742,20.0,0.0765,133655.41379310345,141076.24137931035
